6247950	1
6248067	1
627130	1
62984	1
6299052	1
630244	1
6305469	1
634141	1
6341469	2
63578	2
63857	1
6415377	1
643015	1
64388	1
6459333	1
6461295	1
6464823	1
651133	1
652402	2
654400	1
6558171	1
65837	1
6589500	1
6692181	1
6713	1
6731	1
6734436	1
674200	1
6757026	1
67619	2
6790137	1
6812628	1
6825093	1
6830	1
6871218	1
6885312	1
6905724	1
6907722	1
6915525	1
6933561	1
69455	1
705520	1
7088729	1
7108997	1
7163	1
723160	1
723502	1
725041	1
7299059	1
73298	6
7337669	1
7364759	1
7389563	1
740431	1
7406	1
7445939	1
7469933	1
75359	1
7541	1
75458	2
75656	1
7569428	1
7576295	1
75890	1
761302	1
763021	1
7630988	1
76907	1
7697075	1
781201	1
7816568	1
7877714	1
79139	1
79391	1
7991087	1
7993904	1
800083	1
80669	1
80867	1
8116979	1
81596	1
8216	1
82289	1
8256785	1
8270	1
82847	2
8362679	1
84089	2
8429675	1
8432	2
84548	1
84665	1
84944	1
8513	2
8536559	1
8574638	1
85853	1
8598830	1
86249	1
8628287	1
86762	2
87275	1
87851	1
8789603	1
87932	1
87950	1
8807837	1
8881772	1
8881817	1
8952296	1
8954195	1
8959109	2
89633	1
8986451	1
8993840	1
901900	1
902251	1
91199	1
913420	1
91595	1
93494	1
93656	1
94943	1
95357	1
95672	1
9602	1
96149	4
96527	1
98327	1
98642	1
9919966	1
9941989	1
9953788	1
999697	1
999895	1
10034189	1
1021536	1
10228706	1
102476	1
1026621	1
102674	1
10298204	1
1031292	1
10329029	1
1034226	1
1040526	1
1042902	1
10430369	1
10450808	1
1051290	1
1054008	1
10553246	1
10601576	1
10635056	1
10771307	1
1078101	1
108092	1
10870622	1
10902770	1
109028	2
1090305	1
10904237	1
10912535	1
10920716	1
10952036	1
109640	1
109703	1
1101627	1
11035493	1
11084048	1
1108512	1
11087090	1
1109340	1
1113084	1
11140595	1
1114137	1
1118232	1
11190392	1
1120338	1
11217374	1
112673	1
11284721	1
11287214	1
113348	1
11353409	1
11360618	1
1140516	1
11417651	1
115481	1
1163160	1
1164051	1
1170036	1
11701763	1
117407	1
1176210	1
11903129	2
11914019	1
1202265	1
1204803	1
1205055	1
1211193	1
1221093	1
1222623	1
12229639	1
12238981	2
1226340	1
12279058	1
122816	1
1232802	1
12338935	1
123428	1
1237014	1
1242441	1
12491719	1
1255014	2
12681637	1
1275210	1
12891058	1
1291050	1
1302075	1
1307241	1
13099714	1
1310832	1
1311903	1
1312155	1
1314234	1
131663	1
131681	1
1319022	1
13269193	1
1330173	1
13353487	1
13438663	1
1350315	1
135128	1
13522876	1
13537465	1
13551667	1
13616467	1
13656283	1
136910	1
137045	1
137108	1
13718455	1
13934554	1
140357	1
1406403	1
1416042	1
14204010	1
1420803	1
1421550	1
1422360	1
14299890	1
143183	1
143363	1
144056	1
144173	1
1444140	1
14466948	1
14468829	1
14577945	1
146072	2
146153	1
147008	1
14889	2
14898246	1
150374	1
1507500	1
1512216	1
1523160	1
152534	1
153029	1
1530450	1
154550	1
157304	1
1580013	1
15978	1
161048	1
161804	2
162173	1
1623150	1
162713	1
163523	1
16869	2
170318	1
170570	2
171182	1
1721007	1
173009	2
174170	1
174251	1
1744011	1
175160	1
177023	1
17877	2
17895	1
179201	1
1806201	1
181226	1
184511	2
1854000	2
18669	1
1886997	1
18984	1
1922031	1
192413	2
1944	1
1980	2
1995879	1
2001977	1
200945	1
202547	1
202664	1
2032865	1
203294	1
2037158	1
2043791	1
2062646	1
2064329	1
2069450	1
2070566	1
2070647	1
208802	1
2088800	1
2095370	1
209612	1
2119742	1
212645	1
2143583	1
2144951	1
215219	2
2155427	1
2157623	1
2161547	1
216362	1
2167460	1
2171906	2
2178	1
2179520	1
218144	1
218162	1
2193227	1
2195027	1
2195225	1
2196	2
221519	1
2225456	1
2226662	1
223391	1
224624	1
224723	1
225551	2
226307	1
2264165	1
228107	1
2291237	1
2295116	1
22989	2
2302379	1
2306339	1
230762	1
231338	1
2313629	1
2313647	1
2313845	1
2319209	1
2319380	1
232445	1
232544	1
232643	1
2329604	1
2342078	1
2350853	1
2358	1
2364416	1
2364830	1
2377241	1
238025	1
2403674	1
2413556	1
2428820	1
243056	1
2435732	1
2448503	1
2452148	1
2461832	1
246323	2
2464307	1
247610	1
2484404	1
2486420	1
250643	1
2513564	1
251534	1
251615	1
2519225	1
2531609	1
2531744	1
254243	1
2570435	1
257231	1
2577401	1
2590334	1
260462	1
2626280	1
2628260	1
2643317	1
264602	1
2651813	1
26589	4
26769	3
26787	2
2693015	1
2718	1
2722292	3
2736	1
274142	2
275510	3
27993	2
2808422	2
284006	1
2842622	1
2845430	1
28488	1
2850803	1
285212	1
2854124	1
2857211	1
286103	1
286400	1
2890340	1
2890520	1
2890700	1
290009	1
2903327	1
291251	1
2916	1
2918213	1
292106	1
2926412	1
2934	2
2935340	1
2943107	1
296102	1
2981321	1
29838	3
3027752	1
3042683	1
304355	1
304436	1
305147	1
3051575	1
3055517	1
3064841	1
3066128	1
3071870	1
3075236	1
3090806	2
309161	1
3092084	1
310790	1
3130199	1
3149621	1
3151826	1
315362	1
3156434	1
316118	1
316532	1
3191282	1
319304	1
3208247	1
3216347	1
323246	1
3252860	1
3255650	1
3264326	1
3264362	1
328151	1
330095	1
330419	1
330932	1
3312098	1
3313268	1
3314096	1
3338135	1
334532	1
3353282	1
3370616	1
3373127	1
3373820	2
338330	1
3384	3
3391262	3
3402926	1
3447	1
346016	2
347105	4
3501926	1
350633	1
3516830	1
353027	1
3531662	1
355304	1
355502	1
356213	1
3565142	1
359003	1
3601574	1
3602267	2
361622	1
3620528	1
3634424	1
363701	1
3648041	1
367103	1
36786	1
36867	1
3694022	1
36984	1
372017	1
372251	1
37299	1
3735620	1
3737105	1
37398	1
3740651	1
3750434	1
380252	2
381161	1
381305	1
381800	1
3843	1
3844223	1
3855212	1
38748	1
3916430	2
393023	1
3934511	1
395021	1
3951026	1
3981023	1
4015574	1
4032629	1
403355	1
404822	1
4051817	1
405317	1
4064147	1
4073912	1
408206	1
4090247	1
410348	1
410663	1
4109723	1
412085	2
414326	1
4169060	1
418205	1
419015	1
4194	1
4206905	1
4212386	1
4242806	1
4242923	1
4261931	1
4262426	1
4268024	1
42969	2
433118	1
4334497	1
434081	1
4348258	1
4351849	1
435332	1
4356	1
4359841	1
436106	1
43698	1
4378372	1
4392	1
4407397	1
4409476	1
441119	1
4416568	1
441911	1
443090	1
4436728	1
4437	1
445070	1
4455358	1
4466248	1
4473	1
44886	1
451172	1
4521949	1
455312	1
45579	1
45597	1
460262	2
4616881	1
4628068	1
4637590	3
4639813	1
4652584	1
4672942	1
46884	1
4694623	1
4695154	1
4703668	1
4722937	2
4740577	1
4752	2
47595	1
47856	2
47892	1
4818382	1
48369	1
48468	1
4865173	1
4884262	1
4888042	1
4908355	1
491051	1
4910677	1
4919065	1
4923628	1
4929721	1
49377	1
4946830	1
4950637	1
4954255	1
4956055	1
49593	1
4967224	1
49719	1
501086	1
5024887	1
503480	1
5058628	3
5074387	2
5092288	1
510275	1
5122699	5
5158474	1
51879	2
5195347	1
51996	1
520670	1
5247	1
5304994	1
533342	1
5362819	1
5372935	1
5379523	1
5389702	1
5397406	1
540056	1
5408944	1
542531	1
5425558	1
5434567	1
5453836	1
5477353	1
54786	2
550433	1
551126	1
5514676	1
5526718	1
5533288	1
554033	1
55794	1
55974	4
560414	1
5631595	1
5636608	1
5637553	1
5689510	1
5756038	1
5760	2
57738	1
57756	1
5793082	1
5793622	1
5806582	1
5825833	1
5836822	1
5836903	1
5843419	1
5896222	1
5940178	1
59493	1
5990434	1
5990731	1
599999	2
6017677	1
602264	1
604244	1
6062389	1
610760	1
611057	1
6118495	1
6145765	1
616304	1
6206587	1
621056	2
622127	1
6237	1
624521	1
6245494	1
6254863	1
6258724	1
628040	2
6325981	1
63876	4
640622	1
644006	1
6469711	1
6478081	1
648020	1
6492724	1
6569305	1
6593542	1
65955	1
6607195	1
6623791	1
664022	1
6667270	1
6704917	1
67179	1
6738631	1
6761545	1
6763129	1
6765046	1
680006	1
680321	1
6806446	1
6809416	1
6809632	1
681410	1
68187	1
6819532	1
68286	1
6838702	1
6860941	2
6881335	1
6881731	1
6892144	1
69276	1
69375	1
6944155	1
6970813	1
701741	2
702038	1
705422	1
712073	1
715007	1
720155	1
7216989	2
722630	1
7245	1
732116	1
7376892	1
7407	1
741440	1
744113	1
7451898	1
7469871	1
75378	1
7544877	1
7669437	1
771203	1
77457	1
77655	2
77736	1
77970	1
7839195	1
7879191	2
7924794	1
7986273	1
8087559	2
80967	1
8118	1
8265498	1
82848	1
8349549	1
8354598	1
8363985	1
83739	1
8433	1
845012	1
8459277	1
84864	1
852023	1
85476	2
8557728	1
8558556	1
85836	1
8623779	1
8631	1
8658168	1
8678148	1
87474	4
8784618	1
8811	1
8831679	1
8848923	1
890120	1
8976534	1
8986137	1
9015023	1
9017120	1
90966	1
910154	2
93099	1
9324	1
9478967	1
952013	1
9603	2
9768497	1
9794957	1
98607	1
99372	1
9975965	1
10007577	1
10011996	1
10039491	1
10044747	1
10124937	2
10136277	1
1014283	1
10203939	1
1021276	1
102378	1
1025056	1
10260864	1
10270809	1
102873	3
10317447	1
10341927	1
1043236	1
104574	1
10480545	1
10609056	1
10623933	1
10624923	1
106374	1
1064008	1
10664046	1
106653	2
10681317	1
10706733	1
10711467	1
1071613	1
1072324	1
1078201	1
1080802	1
1094041	1
1096102	1
109722	1
10973322	1
10980432	1
11013777	1
1105741	1
11070783	1
11084067	1
11118537	1
11127087	1
11157066	1
11183607	1
11185308	1
1120654	1
1123921	1
1125082	1
1130257	1
11315727	1
11337462	1
11354616	1
113628	1
1137340	1
1139122	1
11403378	1
1141327	1
1145800	1
114654	1
11508390	1
11543643	1
11555343	1
1170235	1
11714751	1
11714931	1
117183	1
11719125	1
1175023	1
117705	1
117741	1
11790054	1
11890800	1
1192330	1
120198	1
1209133	1
12099734	1
1214065	1
1221319	1
12249836	1
1226341	1
12294782	1
12303989	1
12394691	1
1240822	1
1241434	1
1241830	1
124392	1
124671	1
12476186	1
124914	1
12495554	1
12499811	1
125382	1
1254205	1
125643	1
12597704	1
12666941	1
12729329	1
12744917	1
12774716	1
127803	1
128271	1
1291510	1
129324	1
12943367	1
1305127	1
13177547	1
13234688	1
13346693	1
133824	1
134319	1
13476167	1
13551389	1
13582358	1
13585742	1
1362313	1
1363501	1
13669730	1
13788134	1
13789106	1
13858820	1
13871915	1
13982291	1
140376	1
140475	1
1404901	1
1405234	1
1408222	2
141924	1
142518	1
142536	1
143247	1
1437031	1
143841	1
1444006	1
144732	1
145308	1
145560	2
145623	2
1461511	1
146253	1
14637697	1
146811	1
147063	1
150438	1
150834	1
151068	1
151167	1
151284	1
152058	1
152454	1
153165	1
1532017	1
1533061	1
1561204	1
1563202	1
157161	1
157620	1
158412	1
159024	1
1601551	1
160590	1
160671	1
1610281	1
161724	1
162435	1
162714	2
1632106	1
164514	1
1646101	1
165522	1
166134	2
166611	1
1671310	1
168312	1
169320	2
1702252	1
170751	1
172317	1
173109	3
173424	1
1741105	1
174153	1
174270	1
175008	1
17995	1
180093	1
180318	1
180534	1
1810063	1
1810900	1
183306	1
183522	1
184530	1
185223	1
186150	1
1881010	1
18985	1
190470	1
1912132	1
191442	1
1933102	1
19579	2
19597	1
1969879	1
1980010	1
2007738	1
201936	1
2029473	1
2038941	1
2045691	1
2045817	1
2046267	1
2054826	1
2055177	1
206643	1
206724	1
206805	1
207174	1
207336	1
207570	1
2087811	1
211494	1
212187	1
2151684	1
2155680	1
215850	2
215913	2
2162835	2
217038	1
2171781	1
2172717	1
2173428	1
2175660	1
2179341	2
218181	1
2185542	1
2187324	1
2190438	6
2191383	1
2193804	1
2194119	1
2197	1
219810	1
2213838	1
2214981	1
221691	1
2233539	1
2239911	1
2245734	1
225093	1
2253555	1
2253753	1
2262267	1
2271177	2
2278161	1
2278242	1
2281851	1
2285712	1
2292624	1
2293551	1
2294442	1
2298105	1
2298402	1
230781	1
2318193	1
2322495	1
232581	1
2326653	2
2339208	1
2342196	1
2343168	1
235434	1
2360259	1
2360637	1
2363409	1
2367405	1
238062	1
2380653	1
2384370	1
2389221	1
2402469	1
240267	1
2406267	1
241554	1
242409	2
2425356	1
242760	1
2431854	1
2442708	1
2454408	1
2466900	1
2494	1
249510	1
2517309	1
252147	1
2521665	1
253272	1
2534418	1
254163	1
2541825	1
2555505	2
2563560	1
256620	1
2572335	1
2572731	1
2575	1
2576430	2
25798	1
25879	1
25897	1
2592153	1
259230	1
2593	1
2604483	1
2605851	1
2612709	1
2629332	1
2642184	1
2650707	1
2653290	1
265611	1
2667114	1
26689	2
2681217	1
2685411	1
2693115	1
270381	2
2725803	1
2725902	1
2734911	2
2737242	1
2756610	1
2763423	1
2772216	1
2772450	1
277311	1
2809512	1
2812905	1
2813517	1
2830707	1
28489	1
285015	1
285510	1
2860425	1
2865231	1
287130	1
2874006	1
2892204	1
290181	1
292080	1
2931723	2
2933424	1
2939202	1
2984310	1
29992	1
300279	1
3007818	1
3015873	1
302754	2
3029751	1
3037950	1
3041739	1
304356	1
305382	2
3066264	1
3070782	1
307209	1
3080646	1
3082626	1
3110895	1
3112875	1
3117924	1
311880	1
312519	1
3129282	1
313383	1
314175	1
314274	1
314454	1
314616	1
3149460	1
3160755	1
3170196	1
3194631	1
320655	1
3214584	1
321528	1
3221298	1
3224385	1
322473	1
324354	1
3251673	1
326334	1
3266703	1
327504	1
3280563	1
3306096	1
3315726	1
3318651	1
3326373	1
333309	1
334434	2
335181	1
3353481	1
335442	1
335604	1
338052	2
3409452	1
343344	1
343524	1
343560	1
3456027	1
3456162	1
3458241	1
3470526	1
3474162	1
350355	1
3522816	2
352632	1
3532455	1
3532536	1
3533508	1
3545424	1
355161	1
355323	1
3580173	1
361362	1
3622167	1
3624606	1
3626028	1
3627234	1
3630186	1
363207	1
3633219	1
363720	1
365025	1
3651372	1
3654207	1
3667032	1
36787	2
3682026	1
3694500	1
3702357	1
3730590	1
3744036	1
3745	4
3760713	1
3771621	1
37795	1
3782610	1
3790512	1
3800826	1
380415	1
3830283	1
3875112	1
3920652	1
392430	1
39838	1
4017735	1
403293	2
4048380	1
4066047	1
4066740	1
4067532	1
4075434	1
408243	1
4101984	1
4109904	1
411492	1
412806	1
4149522	1
4214727	1
4215591	1
421815	1
423417	1
423750	1
4251573	1
4271256	1
4290660	1
4290903	1
434901	1
4355909	1
4357583	1
4375	3
4395662	1
440904	1
4415777	1
4451993	1
445710	1
4482809	1
4496129	1
4517963	1
4522976	1
4528295	1
4559561	1
4565249	1
4582952	1
4592870	1
45976	1
460443	1
4609475	1
4615892	1
4624685	1
4634963	1
4654	1
466320	1
4664546	1
4675517	1
468102	1
4717	2
4722794	1
474105	1
4761926	1
4764536	1
4783841	1
4800689	1
4807439	1
481053	1
4816	1
4816187	1
4849334	1
488100	1
4886180	1
4886225	1
48946	1
4902299	1
490620	1
4913927	1
496020	3
4963364	1
4972751	1
4974650	1
4978511	1
49972	2
502932	1
5046947	1
5077457	1
5082767	1
5087636	1
5105888	1
511428	2
513246	1
514353	1
515406	1
517305	1
51799	1
5183909	1
5184377	1
5185088	1
520950	1
521562	1
522075	1
523524	1
5238485	1
5248	2
525504	1
5279435	1
5313986	1
531543	1
5316938	1
5320979	2
5328854	1
533127	1
536313	1
537024	2
5377625	1
5451893	1
5456429	1
5462747	1
5479136	1
5526638	1
554016	1
554052	1
5540975	1
5549921	1
555006	1
5550695	1
5561945	1
5571188	1
562332	1
5630948	1
563700	2
5642945	1
5644	1
56884	1
5716439	1
5726177	1
57496	1
5752358	1
5765723	1
5769143	1
5784074	1
5801975	1
5803757	1
5807915	1
5809814	1
585003	1
5860	1
5884181	1
590052	1
5903684	1
5913386	1
59359	1
5943284	1
5958413	1
59755	3
5993027	1
602184	1
602445	1
6047954	1
6113789	1
614604	2
615333	1
616422	1
6165386	1
6175547	1
6188174	1
6193169	1
623154	1
623811	2
6245099	1
625035	1
6256	1
630822	2
632208	1
633072	1
6337	1
6362639	1
637113	1
6377345	1
6384275	1
641118	1
6415676	1
6418	2
642900	1
6479315	2
6487217	1
64966	2
6522497	1
653151	1
655311	1
6554573	1
6557264	1
65677	1
6571	1
6575345	1
6630749	1
6652	1
6654842	1
6669170	1
6692480	1
6698420	1
6732359	1
67972	1
680700	1
6827570	1
683112	1
6833753	1
68485	1
6872084	1
6885413	1
6952193	1
6953345	1
7095877	1
711264	1
7165	1
717024	1
723243	2
7277893	1
73579	1
73678	1
7367965	1
7368739	1
740613	1
7426	1
75595	1
763401	1
7667458	1
7694926	1
77179	1
7735489	1
7778437	1
7823779	1
7828486	1
7955962	1
79591	1
79636	1
802146	1
809130	1
8092	1
8254	1
8269855	1
8279836	1
8408968	1
843051	1
8452	1
84568	1
853212	1
8533	2
860340	1
8609956	1
861213	1
863130	1
8632	2
864021	1
8731	1
87835	1
880023	1
88366	1
8854783	1
900390	1
902730	1
903225	1
914313	1
9163	2
920613	5
921126	1
9325	3
9330420	1
93496	1
935022	1
93559	1
9431022	1
9432012	1
962112	1
97654	1
97672	1
98680	1
99850	1
1007192	1
10096525	1
10139509	1
10189441	1
1021619	1
10309807	1
10326790	3
10367029	1
10393840	1
10454626	1
1045532	2
1046207	1
104854	1
1051337	1
10519660	1
1053191	1
1053470	1
10535608	1
1058402	1
10627417	1
1063352	1
10648207	1
1071713	1
1076402	1
107662	1
10806922	1
108337	1
10840582	1
108553	1
1086122	1
108715	1
10906237	1
109147	1
10918072	2
10941184	1
10943164	1
109543	1
1103627	1
1112735	1
11131849	1
11155069	1
1122176	1
11238481	1
1129421	1
1130636	1
1131428	1
1135163	1
113944	1
1141283	1
11416384	1
11451196	1
1145261	1
11482363	1
1151624	1
11557081	1
1160318	1
11627650	1
116491	1
11654362	1
11700559	4
1170317	1
1174511	1
117661	1
1181702	1
1181900	1
118372	1
11842462	1
11864620	1
1200368	1
1218026	1
1219214	1
1220843	1
1224047	1
122971	1
1236125	1
12421998	1
124456	1
12461499	1
1262063	1
1264403	1
12669930	1
1274240	1
12745881	1
12799422	1
12867093	1
12989241	1
1303427	1
1304651	1
130495	1
130918	1
1311329	1
1312193	1
1312292	1
133087	1
13318839	1
133249	2
133447	1
1335701	1
1340075	1
1340813	1
134815	1
1355042	1
1360055	1
1362215	1
136237	1
13694508	1
138019	1
13927662	1
13947327	1
13960296	1
13964418	1
13967109	1
13983246	1
140278	1
1414406	1
1415054	1
1420166	1
142537	1
142735	2
143446	1
1443413	1
14447699	1
144553	1
144832	2
1450208	1
145606	1
145705	1
146317	1
1463213	1
1465211	1
1473113	1
1505423	1
151069	1
151465	1
151744	1
1518050	1
1520255	1
152176	1
153364	2
1550414	1
1555022	3
156073	1
157180	1
160690	1
160735	1
1607411	1
161266	1
1613333	1
1613351	1
161842	1
1632026	1
163408	1
163426	1
1651052	1
1651133	1
165820	1
166135	1
168412	1
170194	1
170734	2
170770	2
171166	1
171562	1
1720451	1
172291	1
174514	1
175162	1
176332	2
17699	1
177043	1
17879	1
180733	1
182254	1
184216	1
185107	1
189004	1
189220	1
190273	1
1931006	1
193900	1
194053	1
194332	1
19499	2
19859	1
19976	5
19994	1
2019952	1
203872	1
2046763	1
205474	1
207355	1
2073970	1
2076481	1
2083771	1
2086606	1
2089135	1
2093095	1
210469	1
2116639	1
2120797	1
212827	1
2128438	1
215095	1
215239	1
2152675	1
2155906	1
2160793	1
2169901	1
217291	1
2177920	1
2181484	1
219730	1
2208781	1
221656	1
2219950	1
222448	1
2232928	1
2237752	1
2239039	1
2241577	1
2242567	1
2242846	1
2250928	1
225256	1
2256760	1
2258542	1
2259217	1
226381	1
2268028	1
2279	1
229090	1
2292805	1
230467	1
2304973	1
231475	3
2315188	1
2315845	1
2327581	2
232924	2
2333728	1
2334475	1
233491	1
2338732	1
234382	1
2344096	1
234508	1
2347345	1
2349163	1
235651	1
2360395	1
236281	1
237019	2
237055	1
2371249	1
239332	1
240088	1
2408149	1
241294	1
241636	1
242068	1
2422981	1
2424268	1
2426149	1
2427913	1
2443294	1
2455435	1
246046	1
2466163	1
246820	1
2471275	1
2472067	1
248143	1
2481652	1
2492542	1
2492722	2
2506375	1
250762	1
250843	1
2514358	1
252067	1
252364	1
252580	1
253174	1
2532934	1
2541646	1
2549161	1
256702	1
257215	1
25799	1
2583361	1
2589400	1
2594	1
2604907	1
2607337	1
2616067	1
262426	1
2624608	1
2625355	1
262822	1
2645353	1
265252	1
2654641	1
2661751	1
2662543	1
2663092	1
2663218	1
2668222	1
2674342	1
2681191	1
2693	1
2700757	1
2734372	1
273451	1
2736334	1
2748034	1
274900	1
27698	1
2772118	1
277231	1
2792	1
2793007	1
27977	3
2812663	1
2814580	1
2830384	1
2836108	1
283810	1
284143	1
2844163	1
2873251	1
2874025	1
288400	1
290164	1
290245	1
291253	1
291352	1
291415	1
2928430	1
2941525	1
2944135	1
295150	1
2953900	1
2964151	1
2990071	1
301882	1
3022849	1
303682	1
305185	1
306913	1
3073096	1
308038	1
308416	1
3087811	1
3097234	1
310594	2
310855	1
3115468	1
311548	1
311746	1
3134692	1
3143962	1
314572	1
316255	1
317380	1
3175480	1
318334	1
320737	1
3214945	1
3217078	1
321808	1
322276	1
322537	1
323329	1
3233539	1
3234565	1
323464	1
323725	2
3241198	1
3250765	1
325363	2
3259153	1
326155	1
3267037	1
3284182	2
330790	1
331429	1
3334294	1
333625	1
3343483	1
3343942	1
3351484	1
335182	1
335605	1
3365029	1
336613	1
338350	1
338413	1
3386	2
3395503	1
3396511	1
343327	1
3436264	1
343903	1
3450169	1
345802	1
3463372	1
347422	1
3475612	1
349123	1
349303	1
3503782	1
350950	1
3513709	1
351805	2
3532519	1
354433	1
354532	1
3554551	2
3564154	1
